TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),percent,penalized_log2FC,odds_ratio,fisher_p_value,fisher_adj_pvalue,chi2_p_value,chi2_adj_pvalue
FOS,1141,1696,0.214422497,0.318720907,0.672759434,-0.571837378,0.571837378,0.533143404,-0.304871326,0.6727594339622641,1.4026605770697102e-13,5.1197111063044425e-11,1.6213809441572097e-13,5.918040446173816e-11
ARID3C,27100,27666,5.092769207,5.199134793,0.979541676,-0.02982122,0.02982122,10.291904,-0.306917133,0.979541675703029,0.08834778793935973,1.0,0.08834824908718031,1.0
PLAGL2,593,1175,0.111439562,0.220811949,0.504680851,-0.986556747,0.986556747,0.332251511,-0.32778497,0.5046808510638298,3.618690206795907e-23,1.3208219254805061e-20,4.664110704924127e-23,1.7024004072973065e-20
ZSCAN4,44,483,0.008268703,0.090767805,0.091097308,-3.45644776,3.45644776,0.099036508,-0.342314517,0.09109730848861283,1.2288856532465866e-53,4.4854326343500414e-51,1.34215094904239e-49,4.898850964004723e-47
ESRRB,2589,3238,0.486537988,0.608501354,0.799567634,-0.32270802,0.32270802,1.095039342,-0.353377978,0.7995676343421866,1.8166575047990114e-09,6.630799892516392e-07,1.941520308603329e-09,7.086549126402151e-07
ETV1,10202,10856,1.917211493,2.040114484,0.939756817,-0.08964062,0.08964062,3.957325977,-0.354737154,0.9397568165070007,0.0014855567231950096,0.5422282039661785,0.0014858500258836875,0.5423352594475459
FOSL1,1334,2104,0.250692034,0.395394333,0.634030418,-0.657376038,0.657376038,0.646086367,-0.424721696,0.6340304182509505,1.0524988761972544e-20,3.8416208981199786e-18,1.159246505164247e-20,4.231249743849501e-18
PPARG,2840,3634,0.533707179,0.682919679,0.78150798,-0.35566749,0.35566749,1.216626858,-0.432714621,0.7815079801871216,3.047188078283341e-12,1.1122236485734195e-09,3.0946459173039306e-12,1.1295457598159348e-09
ZNF263,64,643,0.012027204,0.120835816,0.099533437,-3.328674927,3.328674927,0.13286302,-0.442257802,0.09953343701399689,2.8150421797260393e-68,1.0274903956000044e-65,1.7672305820703676e-63,6.450391624556842e-61
RARB,5522,6344,1.037722198,1.1921966,0.870428752,-0.200201883,0.200201883,2.229918798,-0.446433942,0.8704287515762925,1.0007347864827996e-07,3.652681970662219e-05,1.0035720409380673e-07,3.663037949423946e-05
TFAP2D,130,791,0.024430258,0.148648725,0.164348925,-2.605166071,2.605166071,0.173078983,-0.450899494,0.16434892541087232,1.4142184968470238e-63,5.1618975134916366e-61,8.340004160959126e-61,3.044101518750081e-58
ZNF770,30,552,0.005637752,0.103734635,0.054347826,-4.201633861,4.201633861,0.109372387,-0.459542723,0.05434782608695652,1.29287074835829e-72,4.7189782315077586e-70,3.3591703815848957e-65,1.226097189278487e-62
ETV3,5251,6160,0.986794506,1.157618388,0.852435065,-0.230338155,0.230338155,2.144412894,-0.49394011,0.8524350649350649,1.7875893670043182e-09,6.524701189565761e-07,1.871017646017655e-09,6.82921440796444e-07
BCL11B,12242,13186,2.300578621,2.477979881,0.928408919,-0.107167713,0.107167713,4.778558502,-0.512107187,0.9284089185499772,2.941094320228345e-05,0.010734994268833458,2.942553107721242e-05,0.010740318843182533
ONECUT1,863,1796,0.162179329,0.337513413,0.480512249,-1.057354886,1.057354886,0.499692743,-0.528352563,0.48051224944320714,9.394928380331793e-39,3.4291488588211044e-36,1.8644657003738761e-38,6.805299806364648e-36
ZSCAN10,2829,3909,0.531640003,0.734599071,0.723714505,-0.466507408,0.466507408,1.266239075,-0.590709908,0.7237145049884881,1.149736686387883e-20,4.196538905315773e-18,1.2061453232400726e-20,4.402430429826265e-18
ETV3L,4928,6042,0.92609471,1.135443231,0.815623966,-0.294023928,0.294023928,2.061537941,-0.606141483,0.8156239655743132,5.534664365224433e-14,2.0201524933069182e-11,5.6029083856839974e-14,2.045061560774659e-11
ETV5,11851,12977,2.227099922,2.438703543,0.913231101,-0.130948102,0.130948102,4.665803464,-0.610978107,0.913231101179009,4.5217792305811996e-07,0.0001650449419162138,4.5266903160887605e-07,0.00016522419653723975
NFATC3,9335,10591,1.754280463,1.990314342,0.881408743,-0.182116887,0.182116887,3.744594805,-0.68195395,0.8814087432725899,3.273012156515293e-10,1.1946494371280819e-07,3.2837350454737377e-10,1.1985632915979143e-07
ZZZ3,1722,2975,0.323606958,0.559077062,0.578823529,-0.788804526,0.788804526,0.882684021,-0.69626515,0.5788235294117647,5.959644230404593e-39,2.1752701440976764e-36,8.986773147538342e-39,3.280172198851495e-36
RXRB,9446,10991,1.775140145,2.065484367,0.859430443,-0.218547213,0.218547213,3.840624513,-0.839357784,0.8594304430898008,2.1160702767489857e-14,7.723656510133797e-12,2.214314135217153e-14,8.082246593542609e-12
ZNF596,25,855,0.004698127,0.160675929,0.029239766,-5.09592442,5.09592442,0.165374055,-0.842733688,0.029239766081871343,1.74083526519908e-128,6.354048717976642e-126,5.918498667069118e-111,2.1602520134802283e-108
NR2F6,7629,9234,1.433680306,1.735300032,0.826185835,-0.27546177,0.27546177,3.168980337,-0.872932932,0.8261858349577648,2.21602987729185e-18,8.088509052115252e-16,2.359502759731408e-18,8.61218507301964e-16
BCL11A,14491,16133,2.723222088,3.031795041,0.898221038,-0.154857582,0.154857582,5.755017129,-0.891208039,0.8982210376247444,3.3687121673892614e-11,1.2295799410970804e-08,3.3775904417443746e-11,1.2328205112366968e-08
SPIC,1175,2785,0.220811949,0.5233713,0.421903052,-1.245016571,1.245016571,0.744183249,-0.926520477,0.42190305206463197,1.1225840605095559e-76,4.097431820859879e-74,4.853933160767193e-76,1.7716856036800255e-73
ERG,12485,14364,2.346244412,2.699355605,0.869186856,-0.202261737,0.202261737,5.045600017,-1.020531823,0.8691868560289613,5.057839323732859e-16,1.8461113531624933e-13,5.275973009442633e-16,1.925730148446561e-13
HDX,6091,8017,1.144651559,1.50659523,0.759760509,-0.39638337,0.39638337,2.651246789,-1.050910136,0.7597605089185481,1.5637684774632704e-30,5.707754942740937e-28,1.6478359774713417e-30,6.014601317770397e-28
GATA4,8303,10265,1.560341798,1.929050772,0.808865075,-0.306029024,0.306029024,3.48939257,-1.067855403,0.8088650754992693,2.25531950082458e-24,8.231916178009717e-22,2.3111184640405804e-24,8.435582393748119e-22
ELK3,11349,13377,2.13276154,2.513873568,0.848396501,-0.237189423,0.237189423,4.646635108,-1.102132701,0.8483965014577259,7.543461854441746e-20,2.753363576871237e-17,7.63247196393581e-20,2.785852266836571e-17
NR2F1,4887,7126,0.918389783,1.339153999,0.685798484,-0.544143379,0.544143379,2.257543782,-1.228427501,0.6857984844232389,1.0113232257742292e-47,3.6913297740759366e-45,1.3023390216252199e-47,4.753537428932052e-45
ARID1B,673,2711,0.126473567,0.509464846,0.248247879,-2.010146703,2.010146703,0.635938413,-1.278329505,0.24824787901143489,3.7981097039933406e-152,1.3863100419575693e-149,1.6806824502182545e-148,6.134490943296629e-146
ETV4,11667,14106,2.19252171,2.650870939,0.827094853,-0.273875304,0.273875304,4.843392649,-1.326485635,0.8270948532539345,5.77650952340457e-27,2.108425976042668e-24,6.192207602804609e-27,2.2601557750236824e-24
NR2E1,31686,34502,5.954593546,6.483790524,0.918381543,-0.122834447,0.122834447,12.43838407,-1.527862025,0.9183815430989508,1.0234360222701079e-14,3.735541481285894e-12,1.0257489051492352e-14,3.743983503794708e-12
NR5A1,5338,8132,1.003143986,1.528206612,0.656419085,-0.60731091,0.60731091,2.531350599,-1.537316835,0.6564190850959174,1.0733602701121064e-65,3.9177649859091883e-63,1.416601184098252e-65,5.170594321958619e-63
NFATC2,8197,11098,1.540421741,2.085592349,0.73860155,-0.437131805,0.437131805,3.626014091,-1.585046085,0.738601549828798,1.2339123128458082e-49,4.5037799418872e-47,1.4799323055678352e-49,5.401752915322598e-47
MSANTD3,3817,6820,0.717309965,1.28164893,0.559677419,-0.837332553,0.837332553,1.998958895,-1.673793354,0.5596774193548387,2.4003267249843184e-96,8.761192546192762e-94,6.145622301581835e-96,2.24315214007737e-93
FLI1,13179,16371,2.476664405,3.076521206,0.805021074,-0.312901544,0.312901544,5.553185612,-1.737600354,0.8050210738501008,1.834727030687215e-39,6.696753662008335e-37,1.9145519322931823e-39,6.988114552870115e-37
ELF2,3952,7479,0.742679849,1.405491546,0.528412889,-0.920262437,0.920262437,2.148171395,-1.976881442,0.5284128894237198,1.04151531650794e-123,3.8015309052539806e-121,4.2675335633471765e-123,1.5576497506217194e-120
RXRG,3900,7558,0.732907746,1.420337626,0.516009526,-0.954530395,0.954530395,2.153245372,-2.055338155,0.5160095263297169,8.156335418109774e-133,2.9770624276100677e-130,3.5025980741504845e-132,1.2784482970649269e-129
NR2E3,1912,7056,0.35931272,1.325999245,0.270975057,-1.883768038,1.883768038,1.685311965,-3.174736813,0.2709750566893424,0.0,0.0,0.0,0.0
CUX1,35650,41987,6.699528496,7.89040962,0.849072332,-0.236040634,0.236040634,14.58993812,-3.443818238,0.8490723319122585,2.7702791454811652e-58,1.0111518881006252e-55,2.9926627006896514e-58,1.0923218857517228e-55
LHX6,30670,37071,5.763661682,6.966570011,0.827331337,-0.273462866,0.273462866,12.73023169,-3.481245646,0.8273313371638208,6.8946916812346385e-68,2.5165624636506432e-65,7.653545213513215e-68,2.7935440029323234e-65
ETV6,4351,10971,0.817661949,2.061725866,0.396591013,-1.334276111,1.334276111,2.879387815,-3.841898375,0.39659101266976576,0.0,0.0,0.0,0.0
BCL6,3276,10111,0.615642506,1.900110312,0.32400356,-1.625918428,1.625918428,2.515752818,-4.090408867,0.32400356047868656,0.0,0.0,0.0,0.0
EHF,6296,14274,1.183176197,2.682442349,0.441081687,-1.180882232,1.180882232,3.865618546,-4.564840255,0.44108168698332634,0.0,0.0,0.0,0.0
CUX2,26560,35016,4.991289673,6.580384006,0.758510395,-0.398759142,0.398759142,11.57167368,-4.614310673,0.7585103952478867,6.309510515225891e-129,2.3029713380574505e-126,7.980018962670259e-129,2.9127069213746445e-126
LOC100168299,25681,35107,4.826103543,6.597485187,0.731506537,-0.451057338,0.451057338,11.42358873,-5.15269352,0.7315065371578318,5.2104350474948e-162,1.9018087923356019e-159,7.620143098749081e-162,2.781352231043414e-159
ELF5,4644,13570,0.872723993,2.550143105,0.342225497,-1.546980843,1.546980843,3.422867098,-5.29510983,0.3422254974207811,0.0,0.0,0.0,0.0
SPI1,8366,17835,1.572181077,3.351643499,0.469077656,-1.092101313,1.092101313,4.923824576,-5.377315283,0.4690776562938043,0.0,0.0,0.0,0.0
GFI1,13859,25281,2.604453448,4.750933518,0.548198252,-0.867230368,0.867230368,7.355386966,-6.378814944,0.5481982516514379,0.0,0.0,0.0,0.0
PLAGL1,6779,19308,1.273944002,3.628457116,0.35109799,-1.510054356,1.510054356,4.902401119,-7.402892164,0.3510979904702714,0.0,0.0,0.0,0.0
RETN,31662,45280,5.950083345,8.509246853,0.699249117,-0.516121569,0.516121569,14.4593302,-7.462772185,0.6992491166077739,2.0996741896382583e-266,7.663810792179643e-264,4.7982344373330683e-266,1.75135556962657e-263
GFI1B,15595,29686,2.930691358,5.57874342,0.525331806,-0.92869916,0.92869916,8.509434778,-7.902704928,0.525331806238631,0.0,0.0,0.0,0.0
NKX2-6,23369,38740,4.391620797,7.280216941,0.603226639,-0.729227954,0.729227954,11.67183774,-8.511430352,0.6032266391326794,0.0,0.0,0.0,0.0
NKX2-5,39917,59557,7.50140474,11.19225298,0.670231879,-0.577267787,0.577267787,18.69365772,-10.79124642,0.6702318787044345,0.0,0.0,0.0,0.0
RBPJ,35741,64769,6.716629677,12.17171841,0.551822631,-0.85772347,0.85772347,18.88834808,-16.20097945,0.5518226311970232,0.0,0.0,0.0,0.0
SIX6,22335,51635,4.197306282,9.703510628,0.432555437,-1.209043051,1.209043051,13.90081691,-16.8066861,0.4325554372034473,0.0,0.0,0.0,0.0
NKX2-4,18387,52583,3.455378133,9.881663588,0.349675751,-1.515910343,1.515910343,13.33704172,-20.21775949,0.3496757507179126,0.0,0.0,0.0,0.0
ZNF200,7915,40545,1.487426874,7.619421679,0.195215193,-2.356862757,2.356862757,9.106848553,-21.46359219,0.19521519299543716,0.0,0.0,0.0,0.0
GATA1,21971,62592,4.128901559,11.76260554,0.3510193,-1.510377741,1.510377741,15.8915071,-24.00217859,0.35101929959100203,0.0,0.0,0.0,0.0
NKX2-8,21847,65707,4.105598851,12.34799211,0.332491211,-1.58861189,1.58861189,16.45359097,-26.13837024,0.33249121098208717,0.0,0.0,0.0,0.0
ZNF691,28149,117730,5.289902598,22.12441767,0.239097936,-2.064326419,2.064326419,27.41432027,-56.59210558,0.2390979359551516,0.0,0.0,0.0,0.0
